# source, target, time
89,64,103900
89,23,103920
89,23,103940
89,23,104020
89,23,104320
89,23,104360
89,88,104700
89,52,106740
89,60,106980
89,60,107020
89,60,107080
89,93,107080
89,60,107180
89,60,107240
89,59,107840
89,60,107980
89,64,108480
89,60,111060
89,32,111080
89,36,111300
89,36,111340
89,92,111360
89,60,112640
89,60,112720
89,60,112740
89,60,116400
89,60,116420
89,60,116440
89,60,116460
89,52,117680
89,98,117700
89,97,123300
89,97,123320
89,32,123340
89,97,123340
89,97,123360
89,97,123380
89,97,123400
89,61,123400
89,97,123420
89,97,123440
89,97,123460
89,32,123460
89,97,123480
89,97,123500
89,97,123520
89,97,123540
89,97,123560
89,32,123560
89,97,123580
89,97,123600
89,61,123600
89,97,123620
89,32,123620
89,97,123640
89,97,123660
89,97,123680
89,32,123680
89,97,123700
89,97,123720
89,61,123720
89,97,123740
89,97,123760
89,97,123780
89,64,126780
89,31,126900
89,64,126900
89,52,126900
89,53,126900
89,64,126920
89,97,126940
89,32,126940
89,97,126960
89,52,127200
89,64,127220
89,52,127220
89,52,127260
89,60,128000
89,60,128020
89,52,129060
89,53,129860
89,53,130260
89,64,173860
89,64,173980
89,64,174000
89,64,174060
89,64,174120
89,64,174220
89,64,174240
89,64,181960
89,64,181980
89,64,182000
89,23,182140
89,23,182160
89,23,182180
89,23,182200
89,23,182220
89,23,182240
89,23,182260
89,23,182280
89,23,182300
89,23,182320
89,51,182320
89,66,182480
89,66,182720
89,66,182740
89,64,183200
89,64,183240
89,64,187140
89,53,187860
89,64,187880
89,53,187880
89,53,187900
89,53,187920
89,53,187940
89,64,187980
89,64,188000
89,64,188020
89,53,188020
89,64,188040
89,53,188040
89,64,188060
89,53,188060
89,53,188080
89,64,188320
89,64,188340
89,64,188380
89,64,192920
89,64,192980
89,64,193000
89,64,193020
89,64,193360
89,64,193480
89,64,193500
89,64,193520
89,64,193580
89,64,193620
89,64,193640
89,64,193660
89,64,193680
89,64,193700
89,64,193860
89,64,193980
89,64,194120
89,64,194140
89,64,194160
89,64,194220
89,64,194240
89,64,194260
89,64,194280
89,64,194300
89,64,194320
89,24,194340
89,64,194360
89,24,194380
89,24,194400
89,61,194420
89,64,194440
89,64,194460
89,64,194480
89,64,194500
89,64,194520
89,64,194540
89,64,194560
89,24,194560
89,64,194580
89,64,194620
89,64,194640
89,64,194660
89,64,194680
89,64,194720
89,61,194720
89,64,194740
89,24,194740
89,61,194740
89,64,194760
89,64,194780
89,64,194800
89,64,194820
89,24,194820
89,64,194840
89,64,194860
89,64,194880
89,24,194880
89,64,194900
89,24,194900
89,61,194900
89,24,194920
89,24,194940
89,64,194960
89,24,194960
89,64,194980
89,24,194980
89,24,195000
89,64,195040
89,24,195060
89,64,195100
89,64,195120
89,24,195120
89,64,195380
89,24,195380
89,24,195400
89,64,195440
89,64,195460
89,64,195480
89,64,195500
89,64,195520
89,64,195540
89,64,195580
89,64,195600
89,64,195620
89,64,195660
89,64,195700
89,64,195720
89,64,195740
89,25,195820
89,46,195840
89,52,195840
89,52,195860
89,46,195880
89,52,195880
89,60,195940
89,52,195940
89,53,195940
89,97,196620
89,64,196620
89,38,196640
89,28,196720
89,64,197200
89,64,197500
89,53,198300
89,52,200720
89,52,200760
89,52,201020
89,32,202040
89,32,202460
89,32,202500
89,32,202520
89,32,202860
89,32,202880
89,64,203700
89,64,204020
89,64,204040
89,60,204220
89,50,204220
89,60,204240
89,25,205160
89,64,207600
89,64,207620
89,64,207640
89,64,207660
89,64,207680
89,64,207700
89,64,207760
89,64,207780
89,64,207840
89,64,207880
89,64,207900
89,64,208040
89,64,208140
89,64,209320
89,64,209360
89,23,210060
89,64,210380
89,64,210600
89,64,210640
89,64,210680
89,52,211020
89,52,211040
89,107,211520
89,64,211580
89,64,211640
89,64,211660
89,64,211680
89,64,211700
89,54,211780
89,64,211780
90,51,5000
90,108,5480
90,108,5500
90,108,5520
90,103,5840
90,86,6460
90,103,6680
90,103,6760
90,103,6840
90,103,6860
90,35,7040
90,62,7040
90,61,7100
90,112,7660
90,107,7700
90,60,7780
90,60,7800
90,60,7820
90,60,9460
90,60,9540
90,60,11160
90,60,11180
90,60,11400
90,26,11820
90,26,12040
90,26,12120
90,23,14380
90,107,15440
90,107,15500
90,107,15520
90,107,15540
90,107,15600
90,107,15720
90,107,15740
90,107,15860
90,107,15880
90,107,15900
90,105,19040
90,105,19060
90,105,19080
90,105,19140
90,111,19180
90,105,19200
90,105,19220
90,111,19220
90,105,19280
90,111,19280
90,111,19680
90,57,20740
90,103,20800
90,103,20840
90,26,20860
90,103,20860
90,60,21000
90,103,23540
90,103,23560
90,112,23580
90,60,23680
90,26,24260
90,26,24280
90,26,24300
90,26,24360
90,26,24380
90,26,24420
90,60,26100
90,60,26120
90,60,26140
90,60,26200
90,57,27760
90,57,27780
90,57,28960
90,57,29060
90,57,29240
90,57,29260
90,57,29280
90,57,29300
90,57,29320
90,57,29340
90,57,29360
90,57,29380
90,57,29400
90,57,29420
90,105,29580
90,57,31460
90,57,35600
90,57,35620
90,57,35640
90,57,35660
90,60,36220
90,59,36520
90,51,87640
90,51,87840
90,51,87860
90,51,87900
90,51,87940
90,60,88260
90,93,88860
90,93,88880
90,57,88940
90,60,93020
90,60,93040
90,60,96760
90,60,96800
90,28,96880
90,94,97020
90,94,97040
90,107,97260
90,26,97360
90,57,97360
90,107,97520
90,107,97560
90,23,97560
90,93,97600
90,60,97640
90,26,97660
90,60,97920
90,107,98540
90,107,98700
90,107,98720
90,107,98940
90,107,99040
90,107,99060
90,107,99080
90,107,99780
90,107,100680
90,104,101800
90,60,102900
90,60,103840
90,105,104180
90,32,104620
90,32,104860
90,107,104880
90,25,107460
90,108,107480
90,107,108120
90,107,108500
90,60,108980
90,26,109040
90,26,109120
90,111,109240
90,111,110360
90,111,110380
90,111,112080
90,111,112100
90,111,112120
90,111,112140
90,111,112200
90,111,112220
90,107,113280
90,105,114160
90,40,116980
90,12,118160
90,57,118200
90,57,118240
90,52,122940
90,52,123060
90,52,123080
90,52,123100
90,52,123120
90,52,123140
90,52,123360
90,52,123400
90,52,123420
90,57,123440
90,61,123520
90,48,123560
90,61,123560
90,61,123580
90,61,123600
90,57,123620
90,57,123660
90,57,123680
90,32,124440
90,105,124440
90,60,124680
90,60,173860
90,60,173880
90,60,173940
90,60,174240
90,60,174260
90,60,174800
90,100,174980
90,57,175300
90,60,175420
90,26,175740
90,111,175740
90,103,176520
90,103,176540
90,60,182060
90,60,182080
90,57,182320
90,51,182360
90,51,182460
90,51,182520
90,51,182540
90,107,184580
90,107,184600
90,107,184680
90,107,184700
90,48,186220
90,48,186260
90,48,186280
90,98,187080
90,57,187720
90,57,187740
90,57,187780
90,57,187900
90,103,188020
90,103,188080
90,112,188120
90,112,188140
90,32,195020
90,52,195220
90,60,196540
90,60,196720
90,107,197240
90,57,197620
90,105,198100
90,107,203740
90,59,208320
91,51,6300
91,51,6320
91,25,6340
91,33,8280
91,44,14260
91,42,14660
91,100,18940
91,29,31860
91,47,37040
91,56,41180
91,56,41200
91,43,99820
91,43,99840
91,43,99860
91,94,100720
91,32,101880
91,60,103160
91,102,103820
91,42,106660
92,103,31260
92,97,31360
92,97,31400
92,97,31440
92,97,31460
92,97,31480
92,97,31520
92,97,31640
92,97,31700
92,97,31760
92,97,31800
92,97,31840
92,97,31880
92,97,31980
92,97,32060
92,97,37140
92,97,37200
92,52,37200
92,97,37300
92,97,37360
92,99,40780
92,109,40780
92,103,41140
92,102,41220
92,102,41280
92,20,88640
92,29,88700
92,66,93260
92,58,97080
92,99,108060
92,99,108240
92,36,110640
92,43,118220
92,97,187100
92,97,187120
92,105,187120
92,64,188080
92,97,188200
92,97,188220
92,97,188240
92,97,188260
92,97,188280
92,97,188300
92,97,188360
92,97,188380
92,97,188480
92,97,188540
92,97,188620
92,97,188640
92,97,189500
92,97,190420
92,97,190440
92,97,190480
92,97,190500
92,97,190540
92,97,190560
92,97,190580
92,97,190600
92,97,190700
92,97,191940
92,97,191980
92,59,192040
92,97,192060
92,102,192060
92,52,192060
92,24,192100
92,38,192100
92,97,193580
92,97,194040
92,38,194040
92,32,194060
92,97,194060
92,97,194160
92,97,194180
92,97,194200
92,97,194220
92,39,194320
92,97,194320
92,97,194360
92,97,195400
92,97,195420
92,97,195460
92,97,195520
92,97,195720
92,97,195900
92,97,196540
92,97,196600
92,97,196640
92,97,197940
92,97,197960
92,97,197980
92,97,198000
92,97,198060
92,97,198080
92,97,198120
92,97,198240
92,97,198260
92,97,198280
92,97,199640
92,97,199660
92,97,199740
92,97,199760
92,97,199880
92,97,199940
92,97,199980
92,97,200100
92,97,200120
92,97,200220
92,97,200240
92,97,200280
92,97,200300
92,97,200340
92,97,200360
92,97,200400
92,97,200460
92,97,200500
92,97,200520
92,97,200580
92,97,200640
92,97,200780
92,97,201540
92,97,202040
92,97,202180
92,97,202420
92,97,202440
92,97,202460
92,97,203280
92,97,203300
92,97,203340
92,97,203420
92,97,203480
92,99,203520
92,99,203540
92,27,204000
92,47,204400
92,99,204400
92,97,204480
92,59,204500
92,97,204500
92,97,204540
92,97,204860
92,97,206820
92,99,206820
92,97,206940
92,97,207000
92,97,207020
92,97,207060
92,97,207100
92,97,207120
92,97,207140
92,97,207160
92,97,207180
92,97,207200
92,97,207960
92,97,208240
92,97,208260
92,97,208420
92,97,208440
92,97,209940
92,97,209960
92,97,209980
92,99,209980
92,97,210040
92,97,210100
92,97,210120
92,97,210140
92,97,210520
92,97,210540
92,61,210540
92,107,210560
92,97,210560
92,25,210580
92,97,210580
92,51,210580
92,97,210640
92,51,210640
92,97,211480
92,64,211480
92,97,211500
92,45,211520
92,59,211820
92,24,211820
92,54,211840
92,59,211840
93,108,88480
93,108,88500
93,57,88940
93,57,88960
93,103,94960
93,103,95260
93,32,96760
93,57,96760
93,105,96760
93,57,96780
93,105,96780
93,31,96820
93,58,97460
93,94,97720
93,103,100700
93,59,100740
93,47,103860
93,48,103860
93,100,103860
93,107,103880
93,48,103900
93,107,103920
93,48,103920
93,107,103940
93,107,103960
93,107,103980
93,48,104060
93,112,104100
93,112,104120
93,112,104140
93,112,104160
93,104,104180
93,112,104200
93,98,104200
93,104,104200
93,58,104260
93,108,104380
93,105,104400
93,28,104420
93,105,104420
93,81,107520
93,81,108700
93,48,117500
93,107,123680
93,110,123700
93,66,127300
93,62,182460
93,99,182540
93,84,182580
93,26,182760
93,64,187480
93,98,188540
93,63,194040
93,34,194100
93,32,194960
94,102,11960
94,102,12000
94,102,15820
94,30,30900
94,30,31360
94,42,31380
94,56,31640
94,39,35640
94,41,36960
94,41,37000
94,41,37080
94,102,39860
94,102,39880
94,102,40080
94,61,86740
94,24,86920
94,24,86960
94,24,87420
94,24,87460
94,107,88060
94,60,91480
94,60,91500
94,60,91520
94,97,97160
94,42,100900
94,42,100960
94,42,100980
94,58,101800
94,58,101820
94,107,103840
94,59,104320
94,59,104340
94,59,104520
94,59,104540
94,59,104560
94,59,104600
94,52,106260
94,53,108740
94,102,113440
94,102,113520
94,31,183040
94,102,187100
94,105,187100
94,102,187180
94,102,187200
94,102,187220
94,102,187600
94,102,187620
94,103,188320
94,53,192400
94,52,194880
94,52,195200
94,52,195500
94,52,195520
94,52,195540
94,52,195560
94,52,195580
94,52,195680
94,64,197360
94,59,204420
94,59,204440
94,27,204500
94,27,204520
94,107,209960
94,107,209980
94,107,210000
95,25,40280
95,25,40320
95,25,40340
95,107,40380
95,98,40380
95,98,40440
95,98,40460
95,98,40480
95,98,89600
95,98,91440
95,98,91580
95,98,95700
95,51,96300
95,51,96500
95,98,100460
95,98,100620
95,98,100640
95,98,100660
95,98,100680
95,98,101620
95,98,101640
95,98,101680
95,98,111880
95,98,112040
95,98,112240
95,98,112600
95,98,112660
95,98,112680
95,98,112760
95,98,112780
95,98,112800
95,98,112840
95,98,112860
95,98,112880
95,98,112960
95,98,113000
95,98,113020
95,98,113040
95,98,113080
95,98,113100
95,98,113120
95,98,113140
95,98,113200
95,98,114660
95,98,114680
95,98,114740
95,98,114760
95,98,114780
95,98,114820
95,98,116720
95,98,117560
95,98,117720
95,98,117780
95,26,117940
95,98,117960
95,98,125520
95,98,182980
95,35,187420
95,12,191080
95,98,197640
96,51,5980
96,25,6000
96,51,6000
96,22,6000
96,25,6020
96,51,6020
96,22,6020
96,61,7020
96,38,13540
96,34,14580
96,38,14700
96,62,19900
96,38,20460
96,38,20480
96,14,20540
96,38,20600
96,38,20620
96,87,20680
96,87,20700
96,38,20700
96,14,20740
96,38,20740
96,14,20760
96,38,20760
96,38,20800
96,14,20800
96,87,20980
96,87,21220
96,87,21600
96,87,21740
96,14,21740
96,38,21740
96,38,21760
96,14,21800
96,14,21820
96,38,21820
96,87,21840
96,38,21880
96,87,21940
96,87,22140
96,87,22480
96,87,28420
96,87,30820
96,87,31260
96,61,36140
96,61,36160
96,61,36180
96,61,36200
96,61,36220
96,61,36240
96,61,36260
96,61,36280
96,61,36300
96,61,36320
96,61,36360
96,61,36380
96,61,36400
96,31,39600
96,31,39680
96,31,40020
96,87,41120
96,52,87880
96,53,87880
96,98,101700
96,52,103840
96,58,103860
96,58,103900
96,47,103980
96,61,104180
96,60,104600
96,60,104620
96,38,112280
96,38,112480
96,38,112820
96,38,112840
96,38,112860
96,38,112880
96,38,112900
96,38,112940
96,38,112960
96,38,113160
96,38,113260
96,38,113300
96,38,113320
96,38,113340
96,38,113380
96,38,113420
96,38,113440
96,38,113460
96,38,113480
96,38,113500
96,38,113700
96,38,113740
96,38,113760
96,38,113980
96,38,114060
96,38,114100
96,38,114120
96,38,114140
96,38,114180
96,38,114200
96,38,114220
96,87,116640
96,61,116820
97,51,5740
97,51,5800
97,61,7160
97,99,7680
97,99,7800
97,56,8220
97,99,14160
97,99,14180
97,99,14720
97,109,19480
97,109,19500
97,99,19540
97,109,19560
97,99,19580
97,109,19620
97,99,19620
97,99,19640
97,109,19720
97,99,19720
97,99,19740
97,99,19760
97,99,19780
97,99,19860
97,99,19940
97,99,20040
97,99,20060
97,99,20280
97,99,20500
97,99,20520
97,109,20980
97,46,21020
97,31,23200
97,66,30820
97,66,30860
97,81,31000
97,81,31100
97,66,31100
97,66,31120
97,60,31240
97,92,31600
97,92,31620
97,92,32040
97,92,32120
97,61,36280
97,59,36400
97,52,36680
97,52,36760
97,52,36860
97,52,36900
97,52,36940
97,52,36960
97,52,37000
97,52,37040
97,92,37120
97,92,37160
97,92,37180
97,52,37200
97,92,37280
97,52,37480
97,52,37500
97,52,37520
97,52,37640
97,52,37660
97,52,37680
97,52,37700
97,52,37720
97,52,37740
97,52,37760
97,52,37800
97,52,37840
97,52,37860
97,52,37940
97,52,38020
97,23,38260
97,59,38440
97,59,38500
97,32,38500
97,59,38740
97,65,88300
97,65,88320
97,65,88360
97,99,88480
97,109,88540
97,51,91920
97,51,91940
97,51,91960
97,51,91980
97,51,92000
97,51,92020
97,51,92040
97,51,92060
97,51,92080
97,51,92100
97,51,92240
97,51,92260
97,51,92280
97,51,92300
97,51,92320
97,51,92340
97,51,92380
97,51,92420
97,51,92440
97,51,92460
97,51,92480
97,51,92500
97,51,92520
97,51,92620
97,51,92660
97,51,92920
97,58,97360
97,60,97700
97,106,100700
97,59,100900
97,60,103320
97,32,105140
97,52,107380
97,52,107400
97,52,107500
97,52,107520
97,52,107540
97,52,107620
97,52,107640
97,52,107660
97,52,107700
97,52,107720
97,55,108760
97,59,111440
97,59,111460
97,59,111480
97,99,116480
97,99,116500
97,112,123120
97,32,123440
97,32,123460
97,57,123680
97,32,124440
97,112,125600
97,60,126020
97,60,126040
97,60,126140
97,60,126840
97,60,126860
97,32,126940
97,110,128080
97,32,128120
97,52,128280
97,52,128300
97,32,128600
97,32,128820
97,32,129260
97,99,178880
97,99,178960
97,99,179020
97,99,179040
97,99,179080
97,99,179140
97,99,179800
97,98,187060
97,98,187080
97,99,187080
97,32,188320
97,92,188340
97,92,188500
97,92,190260
97,92,190520
97,92,191960
97,59,192040
97,92,194080
97,92,195440
97,92,198020
97,92,198040
97,92,198100
97,92,199720
97,92,199800
97,92,199840
97,92,199860
97,92,199900
97,92,199920
97,92,200200
97,92,200260
97,92,200320
97,92,200380
97,92,200440
97,92,200480
97,92,202720
97,92,202900
97,92,203320
97,92,203460
97,99,203540
97,59,204500
97,27,204560
97,99,204800
97,99,204820
97,99,204840
97,99,204860
97,99,204880
97,99,204900
97,99,204940
97,99,206420
97,99,206480
97,99,206560
97,92,206640
97,92,206840
97,92,206960
97,92,207040
97,92,207080
97,92,207940
97,47,208000
97,47,208180
97,47,208200
97,92,208280
97,92,208460
97,47,208500
97,47,208560
97,47,208960
97,47,208980
97,99,209380
97,47,209600
97,47,209780
97,47,209800
97,47,209820
97,47,209840
97,47,209860
97,47,209880
97,47,209900
97,47,209920
97,99,209980
97,109,209980
97,99,210000
97,92,210060
97,92,210220
97,92,210460
97,92,210480
97,92,210620
97,92,210760
97,27,211520
97,99,211520
97,27,211540
97,99,211580
97,34,211680
97,54,211680
97,99,211680
97,44,211680
97,46,211680
97,27,211680
97,109,211680
97,29,211680
97,54,211700
97,44,211700
97,46,211700
97,27,211700
97,99,211700
97,29,211700
97,34,211720
97,44,211720
97,27,211720
97,99,211720
97,29,211720
97,59,211740
97,27,211740
97,34,211740
97,29,211740
97,99,211740
98,51,7040
98,51,7060
98,101,7520
98,111,9200
98,111,11340
98,107,19500
98,40,20100
98,62,20100
98,40,20120
98,62,20120
98,62,20140
98,40,20160
98,62,20160
98,62,20200
98,40,20200
98,40,20220
98,40,20300
98,62,20340
98,40,20340
98,62,20400
98,62,20420
98,40,20420
98,86,20440
98,38,20560
98,51,22800
98,51,22820
98,51,22900
98,51,22920
98,51,22940
98,51,23480
98,51,23980
98,51,24060
98,51,24120
98,51,24140
98,51,24160
98,51,24180
98,112,36200
98,112,36240
98,112,36280
98,51,36300
98,51,38320
98,51,38340
98,108,38700
98,107,40340
98,64,40660
98,59,40880
98,59,40960
98,95,89580
98,20,89840
98,22,89880
98,95,89880
98,95,91460
98,95,91560
98,95,95780
98,95,95880
98,107,95920
98,95,96220
98,51,96260
98,51,96280
98,107,96340
98,51,96360
98,51,96400
98,51,96440
98,51,96460
98,95,96460
98,51,96480
98,51,96500
98,51,96520
98,51,96540
98,51,96560
98,51,96620
98,107,96960
98,95,97980
98,95,100480
98,51,101540
98,51,101620
98,55,101860
98,100,104040
98,104,104300
98,103,105520
98,43,106060
98,112,108360
98,61,111060
98,95,112020
98,95,112980
98,95,113160
98,95,114800
98,100,118220
98,32,122820
98,32,122860
98,32,122960
98,32,123140
98,112,123200
98,112,123220
98,112,123240
98,112,123260
98,112,123280
98,112,123300
98,112,123320
98,112,123340
98,112,123360
98,112,123380
98,112,123400
98,112,123420
98,112,123440
98,112,123480
98,112,123500
98,32,181640
98,29,181640
98,32,181680
98,32,181700
98,32,181720
98,32,181780
98,53,181800
98,112,182020
98,28,182200
98,28,182340
98,62,182780
98,51,182800
98,51,182820
98,60,186800
98,112,189600
98,112,189640
98,107,191420
98,4,191420
98,107,191600
98,107,191760
98,38,194040
98,60,197640
98,60,197660
98,60,197680
98,32,197840
99,51,7220
99,109,7940
99,109,14700
99,109,19620
99,109,19740
99,109,19900
99,109,20000
99,109,20060
99,61,36280
99,64,37440
99,27,40340
99,92,40800
99,92,40820
99,65,88340
99,65,88360
99,65,88400
99,109,88400
99,65,88420
99,109,88420
99,65,88480
99,59,88540
99,109,88860
99,65,88940
99,65,88960
99,65,88980
99,65,89000
99,109,89000
99,65,89020
99,65,89040
99,109,89060
99,65,89120
99,65,89140
99,65,89160
99,65,89200
99,109,89220
99,65,89360
99,96,106940
99,32,116600
99,97,179060
99,109,179200
99,109,179340
99,109,179360
99,109,179380
99,109,179460
99,109,179480
99,109,179500
99,109,179520
99,109,179540
99,109,179560
99,109,179580
99,109,179600
99,109,179660
99,109,179780
99,109,179820
99,109,179880
99,109,179960
99,109,180260
99,97,180320
99,97,180340
99,109,180460
99,109,180700
99,109,180800
99,109,180920
99,109,181080
99,109,181140
99,109,182260
99,109,182280
99,109,182360
99,109,182560
99,25,200860
99,92,204380
99,109,210180
99,109,211500
99,39,211580
99,34,211680
99,109,211680
99,59,211680
99,44,211680
99,46,211680
99,29,211680
99,34,211700
99,39,211700
99,44,211700
99,46,211700
99,29,211700
99,34,211720
99,59,211720
99,44,211720
99,29,211720
99,34,211740
99,54,211740
99,59,211740
99,29,211740
100,58,11920
100,112,13920
100,112,13980
100,112,14000
100,112,14020
100,112,14040
100,112,14080
100,65,14920
100,65,17780
100,65,19060
100,44,24720
100,111,30120
100,19,30160
100,23,30180
100,81,30280
100,23,30300
100,23,30320
100,19,30740
100,19,30780
100,19,30820
100,38,30860
100,87,30980
100,23,31120
100,23,31140
100,23,31220
100,23,31260
100,23,31300
100,112,31320
100,112,31340
100,112,31360
100,23,31380
100,112,31540
100,112,31560
100,23,31560
100,38,32140
100,38,32240
100,38,32300
100,23,36780
100,32,42140
100,101,100700
100,55,101400
100,55,101660
100,55,101680
100,104,101740
100,112,104220
100,58,104280
100,55,105060
100,104,105280
100,60,105620
100,81,108780
100,81,108960
100,38,117640
100,60,118340
100,112,127080
100,101,179580
100,101,181640
100,106,181800
100,106,181860
100,84,182580
100,51,182580
100,101,182900
100,87,187780
100,63,192300
100,63,192400
100,63,192500
100,63,192520
100,63,192540
100,63,192560
100,63,192580
100,63,192980
100,63,193060
100,101,197280
100,23,198080
100,23,198440
100,23,198500
100,87,209960
100,87,210020
100,107,211780
100,107,211800
100,25,211820
101,25,6600
101,51,6600
101,25,6620
101,25,6640
101,51,6640
101,38,7520
101,44,11920
101,26,19100
101,100,22160
101,103,30140
101,46,36180
101,19,38540
101,100,88360
101,100,88420
101,35,96800
101,66,96800
101,60,96880
101,100,97000
101,60,102780
101,66,116140
101,61,116640
101,61,116680
101,61,116700
101,96,116760
101,39,126740
101,64,182140
101,33,182160
101,100,194080
101,100,196240
101,19,196420
101,46,198000
101,50,198220
101,60,198380
101,107,198560
101,107,198620
101,107,198680
101,107,198740
101,107,198800
101,63,207600
101,33,207980
101,33,208740
101,59,208800
101,33,208800
102,81,9720
102,39,25140
102,39,25160
102,62,25180
102,59,25460
102,60,30200
102,103,30340
102,88,31180
102,88,31780
102,88,32520
102,94,34280
102,25,34860
102,112,35240
102,112,35340
102,25,35340
102,112,35360
102,112,35400
102,112,35500
102,112,35520
102,41,37340
102,41,37360
102,41,37440
102,25,37920
102,75,38740
102,60,39920
102,60,39940
102,60,39960
102,104,40440
102,104,40500
102,104,40560
102,104,40620
102,38,41180
102,92,41260
102,55,97280
102,97,97300
102,55,97320
102,88,97460
102,110,97660
102,55,97720
102,88,101820
102,29,101900
102,44,117720
102,44,117760
102,44,117780
102,44,117880
102,44,117900
102,44,118040
102,44,118080
102,44,118160
102,44,118220
102,94,187240
102,94,187260
102,112,188780
102,59,192060
102,97,192060
102,94,204240
102,52,204380
102,88,210280
102,88,210340
102,88,210420
102,88,210460
102,88,210480
102,88,210500
103,25,5380
103,90,5660
103,90,5740
103,90,5880
103,90,5900
103,90,5960
103,111,8720
103,107,8780
103,81,11900
103,29,11920
103,29,11980
103,44,12020
103,53,12020
103,52,12040
103,44,13880
103,104,14000
103,111,14100
103,111,14140
103,111,14160
103,111,14200
103,40,14520
103,52,15340
103,62,19140
103,62,19160
103,26,20800
103,64,20920
103,26,20980
103,26,21320
103,112,23560
103,61,23720
103,29,30140
103,29,30160
103,60,30180
103,51,30440
103,26,30660
103,61,31260
103,94,35120
103,57,36440
103,40,40140
103,112,41040
103,38,41140
103,57,92700
103,57,96080
103,57,96140
103,57,96160
103,57,96180
103,57,96200
103,57,96240
103,57,96260
103,57,96400
103,57,96500
103,57,96660
103,84,96980
103,109,96980
103,58,97080
103,63,100680
103,51,100780
103,78,100800
103,31,101040
103,46,101060
103,31,101280
103,31,101300
103,58,101360
103,57,101840
103,57,102080
103,105,102080
103,112,102100
103,60,102160
103,60,102220
103,60,102280
103,57,102920
103,107,103880
103,60,103880
103,55,103880
103,55,103900
103,52,104040
103,53,107800
103,48,124080
103,39,124860
103,110,125960
103,110,125980
103,57,126000
103,110,126000
103,57,126020
103,110,126020
103,110,126040
103,110,126060
103,110,126080
103,110,126120
103,110,126140
103,110,126160
103,110,126180
103,110,126200
103,110,126220
103,110,126240
103,110,126320
103,110,126340
103,110,126360
103,110,126380
103,110,126400
103,110,126420
103,110,126440
103,110,126460
103,110,126480
103,110,126500
103,110,126560
103,110,126580
103,110,126600
103,110,126620
103,110,126640
103,110,126660
103,110,126720
103,110,126740
103,57,126780
103,112,127680
103,52,130220
103,52,176480
103,112,182820
103,44,182880
103,105,187080
103,51,187580
103,57,187900
103,57,187920
103,57,187940
103,57,187960
103,57,187980
103,57,188000
103,28,188460
103,57,194080
103,57,203600
104,51,8880
104,51,8900
104,112,13780
104,112,13820
104,112,18920
104,112,18940
104,112,18960
104,45,24480
104,112,31000
104,88,89540
104,46,97420
104,81,103840
104,98,103900
104,112,104180
104,112,104200
104,112,104220
104,112,104240
104,66,104280
104,66,104340
104,66,104360
104,66,104380
104,66,104400
104,112,104440
104,112,104460
104,112,104480
104,66,104480
104,112,104500
104,112,104540
104,66,104560
104,112,104580
104,112,104600
104,112,104620
104,66,104620
104,112,104640
104,112,104660
104,112,104680
104,112,104700
104,112,104740
104,112,104760
104,112,104780
104,112,104800
104,112,104820
104,66,104820
104,112,104840
104,66,104840
104,112,104860
104,66,104860
104,55,105100
104,55,105120
104,55,105280
104,55,105300
104,55,105340
104,55,105360
104,55,105380
104,55,105420
104,60,108040
104,60,108080
104,60,108100
104,60,108200
104,107,108240
104,60,108240
104,66,111380
104,84,116960
104,41,126240
104,61,127180
105,107,6940
105,107,6960
105,107,6980
105,51,7000
105,25,7020
105,112,7020
105,51,7020
105,111,7020
105,111,7060
105,25,7780
105,108,8040
105,57,9200
105,57,9240
105,111,11900
105,111,11920
105,26,11940
105,111,13800
105,60,13920
105,51,14040
105,57,14380
105,26,14480
105,57,14620
105,26,14760
105,111,14780
105,111,14800
105,26,18900
105,111,19040
105,111,19180
105,111,19240
105,111,19280
105,111,19300
105,103,19420
105,111,19500
105,112,19540
105,110,19560
105,57,20740
105,57,20780
105,111,20780
105,111,20800
105,57,20880
105,39,20920
105,57,21060
105,57,21080
105,57,21100
105,57,21180
105,57,21200
105,111,21200
105,57,21220
105,57,21240
105,57,21340
105,25,21420
105,111,21580
105,111,21600
105,111,21720
105,26,21820
105,111,24280
105,112,24420
105,112,24440
105,112,24460
105,57,28940
105,60,28960
105,60,28980
105,60,29000
105,60,29020
105,60,29060
105,60,29080
105,60,29100
105,60,29180
105,60,29260
105,60,29320
105,57,29420
105,57,29460
105,57,29480
105,57,29500
105,57,29520
105,57,29540
105,57,29640
105,57,29660
105,57,29680
105,57,29700
105,57,29720
105,26,29860
105,26,30280
105,26,30340
105,26,30360
105,26,30380
105,26,30400
105,26,30420
105,26,30440
105,64,31660
105,57,32040
105,57,32060
105,57,32100
105,57,32120
105,57,32140
105,86,32180
105,57,32220
105,57,32240
105,57,32480
105,86,32500
105,57,32520
105,86,32520
105,57,32540
105,57,32700
105,57,32760
105,57,32780
105,111,32880
105,111,33580
105,111,33680
105,111,35280
105,111,35360
105,111,35580
105,111,35800
105,111,35940
105,60,35960
105,111,35960
105,25,36060
105,108,36060
105,25,36080
105,108,36080
105,25,36100
105,111,36160
105,25,36360
105,26,36680
105,57,36900
105,57,36940
105,57,37080
105,57,37400
105,57,37420
105,57,37600
105,57,37700
105,57,37760
105,57,37860
105,42,37880
105,42,38380
105,57,38500
105,57,38560
105,57,38700
105,57,38720
105,57,38780
105,57,39060
105,60,39620
105,86,39900
105,57,40120
105,57,40240
